Session_ID_128,temporal_behavior,network_selection,address_selection
1741,intermittent,inconsistent,unknown
10268,periodic,inconsistent,unknown
40511,intermittent,inconsistent,unknown
49175,periodic,inconsistent,unknown
840,periodic,independent,unknown
21607,periodic,inconsistent,unknown
31279,periodic,inconsistent,unknown
6401,intermittent,independent,unknown
12567,periodic,inconsistent,unknown
58167,intermittent,single prefix,structured
15440,periodic,single prefix,structured
32127,intermittent,inconsistent,unknown
11457,periodic,single prefix,structured
68777,intermittent,independent,structured
66878,periodic,inconsistent,unknown
27164,periodic,inconsistent,unknown
11599,intermittent,single prefix,structured
27261,one-off,single prefix,structured
53277,periodic,inconsistent,unknown
3762,intermittent,inconsistent,unknown
91359,periodic,independent,structured
14362,intermittent,inconsistent,unknown
65462,intermittent,single prefix,structured
55686,periodic,inconsistent,unknown
26126,periodic,inconsistent,unknown
51203,periodic,inconsistent,unknown
48135,periodic,inconsistent,unknown
42027,periodic,inconsistent,unknown
57947,periodic,inconsistent,unknown
7557,periodic,inconsistent,unknown
60185,periodic,inconsistent,unknown
49176,periodic,inconsistent,unknown
11416,periodic,inconsistent,unknown
10269,periodic,inconsistent,unknown
18532,periodic,inconsistent,unknown
86925,intermittent,single prefix,structured
25159,periodic,inconsistent,unknown
12568,periodic,inconsistent,unknown
16219,periodic,inconsistent,unknown
37444,periodic,inconsistent,unknown
3763,intermittent,inconsistent,unknown
47091,intermittent,inconsistent,unknown
5020,periodic,inconsistent,unknown
1742,intermittent,inconsistent,unknown
84635,intermittent,single prefix,structured
66879,periodic,inconsistent,unknown
55687,periodic,inconsistent,structured
841,periodic,independent,unknown
8479,periodic,inconsistent,unknown
51204,periodic,inconsistent,unknown
5288,intermittent,inconsistent,unknown
21608,periodic,inconsistent,unknown
27745,one-off,single prefix,structured
15402,periodic,inconsistent,unknown
27390,intermittent,single prefix,structured
40512,intermittent,inconsistent,unknown
22318,intermittent,inconsistent,structured
12569,periodic,inconsistent,unknown
86764,periodic,independent,structured
39278,one-off,single prefix,structured
30276,one-off,single prefix,structured
67173,intermittent,single prefix,structured
39885,intermittent,single prefix,structured
9373,periodic,inconsistent,unknown
7558,periodic,inconsistent,unknown
61671,periodic,inconsistent,unknown
35186,periodic,inconsistent,unknown
2768,intermittent,inconsistent,unknown
72403,periodic,independent,unknown
37445,periodic,inconsistent,unknown
20536,periodic,independent,unknown
69948,periodic,independent,unknown
26350,periodic,independent,random
26305,periodic,independent,random
77547,periodic,independent,unknown
67032,one-off,single prefix,structured
76315,periodic,independent,unknown
54487,periodic,independent,unknown
45958,periodic,independent,unknown
83700,periodic,independent,unknown
43610,intermittent,inconsistent,unknown
27273,periodic,single prefix,structured
52227,periodic,inconsistent,unknown
10270,periodic,inconsistent,unknown
28894,intermittent,single prefix,structured
75083,periodic,independent,unknown
71178,periodic,independent,unknown
73634,periodic,independent,unknown
31280,periodic,inconsistent,unknown
30316,one-off,single prefix,structured
80006,periodic,independent,unknown
81237,periodic,independent,unknown
32128,intermittent,inconsistent,unknown
23427,periodic,inconsistent,unknown
82468,periodic,independent,unknown
27165,periodic,inconsistent,unknown
78776,periodic,independent,unknown
13530,periodic,inconsistent,unknown
3764,intermittent,inconsistent,unknown
66880,periodic,inconsistent,unknown
25160,periodic,inconsistent,unknown
60186,periodic,inconsistent,unknown
47092,intermittent,inconsistent,unknown
18800,one-off,single prefix,structured
11417,periodic,inconsistent,unknown
5289,intermittent,inconsistent,unknown
29830,intermittent,single prefix,structured
5021,periodic,inconsistent,unknown
57948,periodic,inconsistent,unknown
3923,periodic,single prefix,structured
34137,periodic,inconsistent,unknown
42028,periodic,inconsistent,unknown
14363,intermittent,inconsistent,unknown
72404,periodic,independent,unknown
61733,intermittent,single prefix,structured
63725,one-off,single prefix,structured
53278,periodic,inconsistent,unknown
28793,intermittent,inconsistent,unknown
20537,periodic,independent,unknown
18533,periodic,inconsistent,unknown
69949,periodic,independent,unknown
77548,periodic,independent,unknown
76316,periodic,independent,unknown
45959,periodic,independent,unknown
83701,periodic,independent,unknown
67487,periodic,single prefix,structured
32129,intermittent,inconsistent,unknown
65982,intermittent,inconsistent,structured
1743,intermittent,inconsistent,unknown
75084,periodic,independent,unknown
71179,periodic,independent,unknown
39747,periodic,independent,structured
73635,periodic,independent,unknown
80007,periodic,independent,unknown
81238,periodic,independent,unknown
82469,periodic,independent,unknown
26127,periodic,inconsistent,unknown
78777,periodic,independent,unknown
86765,periodic,independent,structured
37446,periodic,inconsistent,unknown
66945,periodic,independent,structured
25161,periodic,inconsistent,unknown
61672,periodic,inconsistent,unknown
14364,intermittent,inconsistent,unknown
91615,intermittent,single prefix,structured
63381,periodic,inconsistent,unknown
5290,intermittent,inconsistent,unknown
57949,periodic,inconsistent,unknown
53359,one-off,single prefix,structured
16220,periodic,inconsistent,unknown
35187,periodic,inconsistent,unknown
22319,intermittent,inconsistent,unknown
8480,periodic,inconsistent,unknown
72405,periodic,independent,random
20538,periodic,independent,unknown
69950,periodic,independent,unknown
11601,intermittent,single prefix,structured
77549,periodic,independent,random
76317,periodic,independent,random
87274,periodic,independent,structured
67939,intermittent,single prefix,structured
53279,periodic,inconsistent,unknown
45960,periodic,independent,unknown
40867,intermittent,single prefix,structured
53587,intermittent,independent,structured
84549,intermittent,independent,structured
83702,periodic,independent,unknown
91794,intermittent,independent,structured
68375,periodic,independent,structured
58237,one-off,single prefix,structured
56780,periodic,independent,structured
91742,intermittent,independent,structured
87225,periodic,single prefix,structured
53556,intermittent,independent,structured
47210,periodic,independent,structured
39500,one-off,single prefix,structured
91461,intermittent,single prefix,structured
85065,intermittent,single prefix,structured
68177,one-off,independent,structured
56962,intermittent,independent,structured
85052,intermittent,single prefix,structured
56847,intermittent,independent,structured
67994,intermittent,independent,structured
91419,intermittent,independent,structured
75085,periodic,independent,random
39534,one-off,independent,structured
58097,intermittent,independent,structured
61929,one-off,single prefix,structured
44187,one-off,independent,structured
28087,one-off,single prefix,structured
84382,intermittent,independent,structured
40771,intermittent,single prefix,structured
32412,intermittent,independent,structured
32761,intermittent,single prefix,structured
87244,periodic,independent,structured
71180,periodic,independent,random
48199,intermittent,independent,structured
6402,intermittent,independent,unknown
68083,periodic,independent,structured
54580,intermittent,independent,structured
28025,one-off,single prefix,structured
91835,intermittent,independent,structured
73636,periodic,independent,unknown
68007,intermittent,single prefix,structured
28105,one-off,independent,structured
84431,intermittent,single prefix,structured
86899,periodic,single prefix,structured
28794,intermittent,inconsistent,unknown
67967,periodic,independent,structured
80008,periodic,independent,random
87127,intermittent,independent,structured
53374,intermittent,single prefix,structured
84758,intermittent,independent,structured
68358,intermittent,independent,structured
91789,intermittent,independent,structured
91722,intermittent,independent,structured
87111,intermittent,single prefix,structured
53450,periodic,independent,structured
81239,periodic,independent,random
44720,intermittent,single prefix,structured
91690,periodic,single prefix,structured
87048,intermittent,single prefix,structured
44608,intermittent,single prefix,structured
87186,intermittent,independent,structured
68017,intermittent,single prefix,structured
84413,intermittent,single prefix,structured
82470,periodic,independent,unknown
67926,periodic,independent,structured
53602,intermittent,single prefix,structured
56881,intermittent,single prefix,structured
91697,periodic,independent,structured
87298,periodic,single prefix,structured
53467,intermittent,single prefix,structured
53643,intermittent,single prefix,structured
53482,intermittent,single prefix,structured
84530,intermittent,single prefix,structured
39204,intermittent,single prefix,structured
32398,intermittent,independent,structured
53412,intermittent,single prefix,structured
44705,intermittent,single prefix,structured
32430,intermittent,single prefix,structured
78778,periodic,independent,random
37704,intermittent,independent,structured
2769,intermittent,inconsistent,unknown
39153,intermittent,single prefix,structured
37578,intermittent,independent,structured
1744,intermittent,inconsistent,unknown
37447,periodic,inconsistent,unknown
18534,periodic,inconsistent,unknown
38964,intermittent,single prefix,structured
37794,periodic,independent,structured
39075,intermittent,independent,structured
39133,intermittent,single prefix,structured
37539,intermittent,independent,structured
26128,periodic,inconsistent,unknown
39263,periodic,independent,structured
27536,one-off,single prefix,structured
37559,periodic,independent,structured
39171,intermittent,independent,structured
37521,intermittent,independent,structured
37744,intermittent,independent,structured
51205,periodic,inconsistent,unknown
91609,intermittent,independent,structured
48136,periodic,inconsistent,unknown
83955,intermittent,dependent,unknown
47093,intermittent,inconsistent,structured
84128,intermittent,dependent,unknown
16221,periodic,inconsistent,unknown
3765,intermittent,inconsistent,unknown
40513,intermittent,inconsistent,unknown
73893,intermittent,dependent,unknown
11418,periodic,inconsistent,unknown
54488,periodic,independent,unknown
35188,periodic,inconsistent,unknown
63550,periodic,single prefix,structured
39910,intermittent,single prefix,structured
52228,periodic,inconsistent,unknown
6403,intermittent,independent,unknown
91889,intermittent,independent,structured
1745,intermittent,inconsistent,unknown
24121,intermittent,independent,structured
84685,one-off,single prefix,structured
84182,intermittent,single prefix,structured
60187,periodic,inconsistent,unknown
23981,periodic,single prefix,structured
58642,periodic,single prefix,structured
46108,periodic,independent,structured
57950,periodic,inconsistent,unknown
26214,intermittent,independent,structured
16222,periodic,inconsistent,unknown
25162,periodic,inconsistent,unknown
7559,periodic,inconsistent,unknown
3766,intermittent,inconsistent,unknown
86766,periodic,independent,structured
23428,periodic,inconsistent,unknown
53280,periodic,inconsistent,unknown
67188,intermittent,single prefix,structured
63382,periodic,inconsistent,unknown
66881,periodic,inconsistent,unknown
48137,periodic,inconsistent,unknown
32908,one-off,single prefix,structured
60188,periodic,inconsistent,unknown
72406,periodic,independent,unknown
20539,periodic,independent,unknown
69951,periodic,independent,unknown
77550,periodic,independent,unknown
35189,periodic,inconsistent,unknown
76318,periodic,independent,unknown
45961,periodic,independent,unknown
83703,periodic,independent,unknown
75086,periodic,independent,unknown
71181,periodic,independent,unknown
73637,periodic,independent,unknown
18535,periodic,inconsistent,structured
80009,periodic,independent,unknown
